"","mu","sigma"
"397",154.259183927398,7.41987302680607
"398",154.591974769356,7.83257234252917
"399",154.683842635713,7.82422484551966
"400",154.113826529806,7.47453972861235
"401",154.496333136247,7.87621663790791
"402",153.923113678996,7.95210654830053
"403",154.509992556523,7.28593017274037
"404",153.957085420828,7.71236643078454
"405",154.967120039407,7.62761263654639
"406",154.766581362088,8.06661309077827
"407",155.157016495039,7.43933400939592
"408",154.798940556516,7.11368258139067
"409",154.494322109084,7.16831660560085
"410",154.737443513146,7.80272264968775
"411",154.517312754966,7.36853423837086
"412",154.23473816573,8.08001634811365
"413",154.948370518885,7.78252593970495
"414",154.736688981577,7.77858303114639
"415",154.391484167463,7.61433868814089
"416",154.5408942695,8.16441739452661
"417",155.028843168806,8.11751359455498
"418",155.228305813324,7.02583010082685
"419",154.180770153958,7.47500109285418
"420",155.047421692334,8.44899115908339
"421",154.312436863704,7.4030913917802
"422",154.899464441981,7.56261602802686
"423",154.535981957823,8.19147726795626
"424",155.183013623291,7.84590503416128
"425",155.153105764481,8.02229156576485
"426",154.791227138166,7.6079964902472
"427",154.872222144701,7.2280217808565
"428",154.690615160257,8.23036407492876
"429",154.390372331756,7.74559258460275
"430",154.157233330826,7.43310595541207
"431",153.971886061428,7.48144555691033
"432",155.261314915648,7.51060786389924
"433",154.566308873156,7.45546195686523
"434",154.322789745595,7.77900055368797
"435",154.247015421676,7.8938625560261
"436",154.709088136163,7.44721219666379
"437",154.851891740841,7.90794062568948
"438",154.649376850378,7.8459493301841
"439",154.884528532009,7.45034911046632
"440",153.756695869434,7.09706392418816
"441",155.534060430397,7.36443966544058
"442",155.007539672388,7.39979329212652
"443",154.322543040229,7.56619407476696
"444",154.124854098923,7.79333816824584
"445",153.758325024617,7.41560853890966
"446",154.72582879618,7.58751255485366
"447",155.100574962838,7.5004361524945
"448",154.427003904151,7.77165029378592
"449",154.577734576683,7.66505716883378
"450",154.044669774707,7.72020742710637
"451",154.743473944889,7.90866526855053
"452",154.502249993106,8.06773881063288
"453",153.979853032988,7.83757916200325
"454",154.644832753638,7.8589510663365
"455",154.534260575477,7.82524047324977
"456",153.709203484778,7.93858659390877
"457",153.795339881347,8.26135471751475
"458",154.690650715309,7.83510659673461
"459",154.335941808158,7.52004537675427
"460",155.131408591892,7.64913434060181
"461",155.177260951772,7.92305915605969
"462",154.410745037633,7.41204869303136
"463",154.503297114704,8.10126146184986
"464",154.606695467569,7.70997312448284
"465",154.971702734064,7.78456019622325
"466",154.526177732632,7.58575088133781
"467",154.130272828038,7.53530746117154
"468",154.162806855317,7.42498056181655
"469",154.522291719699,8.011534401931
"470",154.762403868826,7.75222239975436
"471",155.023044458795,7.34073350088293
"472",153.893180149455,8.07833810757248
"473",154.887551844254,7.62481362173729
"474",154.382809677288,7.12171255644843
"475",154.456202204026,7.98476548602517
"476",154.430269145104,7.6561648432453
"477",154.428827448682,8.18882652295838
"478",154.273354485644,7.7765149818888
"479",155.189699474738,7.91765865693169
"480",155.089986862798,7.37991675805431
"481",154.925302865273,7.37361195796022
"482",155.019058379406,7.51701206411583
"483",154.452418906277,7.43789173427393
"484",154.855865000808,8.35694036877354
"485",154.41496034927,8.22068657884186
"486",155.155581537015,7.65149456828716
"487",154.589853611492,7.9711358314218
"488",154.088015950473,7.88200785612935
"489",154.697191610997,8.14741622883352
"490",154.06929824873,8.08533140538732
"491",154.773266679352,7.49071566289706
"492",154.66597533076,7.60126719147112
"493",154.406553782589,7.39561863245513
"494",154.940145595438,7.47942800287117
"495",155.180389045732,8.11676497345972
"496",154.923492010292,7.5901356316227
"497",155.302541845551,7.42714060942827
"498",154.583709293603,7.77318353079132
"499",155.030249089629,8.00003749078783
"500",154.218627687616,7.92557584069744
"501",154.828761633887,8.11054050228295
"502",154.783615732031,7.65260172421638
"503",154.793934861577,7.9540415900975
"504",154.715325759308,7.26703122828661
"505",154.446096984374,7.99781038772105
"506",154.560870092584,8.4645029071542
"507",154.366198374028,7.47158428206546
"508",154.319387110831,7.50227179627357
"509",154.3669504644,8.07355433245316
"510",154.559253026845,8.4343659198997
"511",154.895424716011,7.49987175705004
"512",154.871596075315,7.81408856486199
"513",154.301388566849,8.00164039760766
"514",154.666275778324,8.28852363997516
"515",154.942491723179,7.93476689062405
"516",154.71509862642,7.72274916434459
"517",154.683320830361,7.9279601757837
"518",154.80228518564,7.24753000532323
"519",154.654872461947,7.47116196394519
"520",154.797462343092,7.86123178605443
"521",154.759791310307,7.34549671000478
"522",154.784162860997,7.648001157447
"523",154.79790180258,7.30486975881184
"524",154.700415323903,7.99059743671025
"525",154.163495038678,7.18746795012957
"526",154.877827577121,7.17734706446227
"527",154.529710835618,7.82248000504641
"528",154.150105222515,7.71381263619372
"529",155.183088286047,7.21042607939896
"530",155.432508135783,7.44266609168823
"531",154.810274055855,7.71534062404603
"532",155.023859597148,7.51432961480326
"533",154.00689348142,7.78529341778537
"534",155.081964275629,7.36581038810905
"535",155.084695650631,7.51829064308199
"536",154.99305550074,7.80890397095196
"537",154.341321722359,7.70068520263206
"538",154.076412231483,7.97996388400728
"539",154.915736250805,7.61809310946754
"540",154.141920507098,7.92855479971027
"541",154.875285620371,8.13440558682485
"542",154.782448821727,7.27263435717938
"543",154.96295524223,7.86775461545143
"544",154.616694160411,7.17006087468112
"545",154.8863371819,8.18494629925403
"546",154.421798868159,7.81319751849443
"547",153.935367461055,8.12816238160285
"548",154.559416881106,7.54092646225375
"549",154.008604575532,7.84786536099531
"550",154.754076844412,8.08711684182356
"551",154.809574585481,7.61017226305939
"552",154.616714401715,7.75708977839675
"553",154.314862207861,7.62656951766667
"554",154.955374474178,7.48475476459422
"555",154.425468127554,7.67087252792833
"556",154.363909495091,7.83179535022491
"557",154.984745586876,7.86067627311593
"558",155.064118413897,7.27159884593538
"559",154.30790993657,7.80027888687866
"560",154.373791986225,7.74859067699109
"561",154.270731888047,7.53349447805679
"562",154.266785803637,8.18653818689909
"563",154.574578275128,7.80230936000491
"564",154.070706949146,8.20808903360326
"565",154.394738475839,7.63811830667916
"566",154.347520170496,7.5591874124417
"567",154.785554464616,7.93691759945353
"568",154.159938011169,7.78455729783336
"569",154.621520881057,7.89147728719126
"570",154.225367544984,6.91823269579531
"571",155.011976668472,7.65598453995939
"572",154.315243898289,7.42474001370849
"573",154.552798701833,7.61642972004675
"574",154.769444261397,7.65974023284239
"575",155.260012051595,8.0485747635265
"576",154.298716765586,7.63966984828693
"577",154.60797868971,7.77272594043791
"578",154.020366106845,7.21173495259069
"579",155.24864490429,8.06618901687898
"580",154.636613620861,7.98171088983677
"581",153.912181907776,7.81664178335955
"582",155.357128680916,7.39181574451362
"583",154.683354337475,7.70771894755902
"584",154.920746822739,7.32436351955893
"585",154.819756643606,7.90228085807328
"586",153.952254976566,7.39163311484618
"587",154.90768511132,8.0450370214857
"588",154.860949725332,8.14647363154642
"589",154.965792811157,7.33188732800917
"590",153.93377622549,7.72063571914214
"591",155.023918943246,7.54929741624002
"592",154.89405990105,7.34024378749004
"593",154.773051112384,8.09497241747734
"594",154.957213790837,7.64696916816439
"595",155.054654817634,7.17863718805317
"596",154.419933522512,7.77703944940231
"597",154.628436587166,7.74696955088105
"598",154.426274423803,7.82970497888171
"599",154.615214958372,7.37625217486653
"600",154.669447781471,8.3311609118781
"601",154.847418613178,8.00577735716501
"602",154.418007797217,8.21094331569033
"603",154.888757177857,7.72170038970567
"604",154.188335920651,7.91971591167928
"605",154.296088443428,7.83821420566595
"606",154.520086154687,7.35506197035051
"607",154.559285641126,7.93460220610743
"608",155.296642578643,7.81761251819198
"609",153.949652448507,7.76753960913663
"610",154.94101635866,7.37797527354
"611",155.323379236359,8.3122465174918
"612",154.891287596577,7.84233464569764
"613",155.617745444528,7.70257542656456
"614",154.379255560919,8.13266658519828
"615",154.353651711046,7.77515955006347
"616",154.37498665369,8.14169551876104
"617",155.087920940144,7.95002648512646
"618",154.683802798056,7.98530986732693
"619",154.398966956581,7.77193346016318
"620",154.753441849966,8.01058764071091
"621",154.150155454751,7.5086059375409
"622",154.937825274383,7.81295515276065
"623",154.569818168933,7.79643648730327
"624",154.638236376534,8.02592379643217
"625",154.38460106108,7.78242087953594
"626",154.593602448718,7.69526718520278
"627",154.299472195289,7.59801134653168
"628",154.333520706745,7.31250406931398
"629",154.737036726948,7.94641004474912
"630",154.554415160162,8.0186973860588
"631",155.696595136138,7.38388684494393
"632",154.415056111922,7.40332397858824
"633",153.631308525205,7.53530310547178
"634",154.410531998953,7.92044378993073
"635",154.146046468509,7.51751539198753
"636",154.598946399816,7.87168176403522
"637",154.777474879609,7.60197313277927
"638",154.212538388033,7.52573918200508
"639",154.905230991132,7.92064958269372
"640",153.967171824873,7.65942837631168
"641",155.050480459121,7.25602733733128
"642",155.439496754036,6.99779214182132
"643",154.275339852966,7.87952488876662
"644",154.923390688859,7.1877569031908
"645",154.714148928759,7.68021218203294
"646",155.446069472415,7.63445952744005
"647",155.08984557922,7.6189396466452
"648",154.161694067013,7.77359670562338
"649",154.939991205297,7.75722927585696
"650",154.295911343417,8.01210287883899
"651",154.883517794738,7.78479619440444
"652",155.099237331696,7.64972779662661
"653",154.899638384826,7.64805868477768
"654",154.865350623343,7.78816210600684
"655",155.323608829481,7.74440730054467
"656",154.83639428004,7.4950092972304
"657",154.217525158989,8.12151650142015
"658",154.792593182368,7.59246912521164
"659",154.838357589821,7.88756653746914
"660",154.448361359497,7.82508174163792
"661",154.069926980924,8.08056343703487
"662",154.675223113747,7.66307214092342
"663",154.180528647546,7.53559015605883
"664",154.366064819619,8.05191721117792
"665",154.378046301678,7.69987008754734
"666",155.628207639797,8.91884444559421
"667",154.23904149986,7.74687200009679
"668",154.922370225322,7.8127856745215
"669",154.917818856195,6.99220693026755
"670",154.738824391512,7.2454238621093
"671",155.057576243761,7.7528773260661
"672",154.448602792075,7.298579359186
"673",154.948724000893,7.57850552714598
"674",154.618750027402,8.28624941515633
"675",155.405585412616,7.30077054402066
"676",155.020338941732,7.38168315107361
"677",154.277569762078,7.70209550930369
"678",154.333847248909,7.3856482289996
"679",155.779549249758,8.19084599176968
"680",154.291893653484,7.43262402692928
"681",154.491639540229,8.06839508831809
"682",155.0145080165,7.70578260882036
"683",154.945483991178,7.10939341218104
"684",153.772383207391,7.78808824229556
"685",154.322605546632,7.6906003474091
"686",154.67936991583,8.01240718675179
"687",154.37908702911,7.34879837114427
"688",154.268260586885,7.04599454949642
"689",154.473744765811,7.56761844789507
"690",155.016034829096,7.63081459804003
"691",154.427578720629,8.34567174042221
"692",154.088101818674,7.42138578421412
"693",154.59810159337,7.91923555108046
"694",154.496615122445,7.8127868922702
"695",155.106708398323,7.9280709399774
"696",154.538519543088,8.00544171453644
"697",154.043594291274,8.02084243342646
"698",153.827147390569,7.51121682443989
"699",154.074513462618,7.87747490106749
"700",154.626682325902,7.79490069569953
"701",154.428695922735,7.55640905285167
"702",155.248505156864,7.49856192907077
"703",154.833057020365,7.21362899765164
"704",154.574301066389,7.63185230469106
"705",154.822381569409,7.73006839838552
"706",154.436793562832,7.7885195615915
"707",154.123496627914,7.71634270442634
"708",153.934608934241,7.29908304253499
"709",155.125916045826,7.73644128962473
"710",153.702095531038,7.85412681242262
"711",154.318858878029,8.16153169133531
"712",154.634313785783,7.87334273988549
"713",154.254060274963,7.54638821320973
"714",154.933605570526,7.66885559932007
"715",154.751913440354,7.8701549988999
"716",154.607785314247,7.95752496244345
"717",154.111966083676,7.94279934278492
"718",154.505056427631,7.53747281174494
"719",154.673770104784,8.11820759525349
"720",155.091935252307,7.5511900294057
"721",155.011037096956,7.68603659619443
"722",153.928516667238,7.62584916516788
"723",153.801176340137,7.50204094992093
"724",154.020981968889,7.97429919849981
"725",154.105668452106,7.796957746066
"726",153.995467508321,7.56226446275882
"727",154.415849256569,7.89322827330569
"728",154.756268464411,7.68077741450488
"729",154.912467048508,7.68409815785831
"730",154.94873368635,7.29502055022536
"731",154.260772159133,8.33069317654686
"732",154.214548941662,8.05859356245168
"733",154.156684547631,7.5537803383498
"734",154.469692578628,7.7809023609725
"735",154.931979208218,8.12511882423671
"736",155.209566262457,7.76814590020344
"737",155.542681224452,7.76784991213397
"738",154.839965881051,8.06639318000087
"739",153.710092774224,7.22563613540037
"740",154.463219251301,7.55043585417682
"741",154.751435616549,7.89173972941506
"742",154.995615627892,7.6308713507141
"743",155.30261428905,7.75584598587723
"744",154.830937108556,7.81861607916283
"745",154.859907937498,7.85543161258852
"746",154.770875173785,7.47461395727813
"747",154.72698365655,7.84313411815939
"748",154.762118955926,7.31758143199152
"749",154.657248242715,7.44628554787252
"750",154.146591028629,7.41303545256437
"751",154.718468712563,7.74642783848928
"752",154.136390619559,7.60497073615346
"753",154.765237933991,8.13200965341812
"754",154.724638846222,7.28423341373571
"755",154.511333741885,8.19637096993811
"756",155.118247749583,8.12609689610124
"757",154.173650103863,7.35146451432108
"758",154.504339795523,7.555918924025
"759",154.271519753916,8.22955493136623
"760",153.793606853742,7.52568235974098
"761",155.208314515765,7.68353568186742
"762",154.527298607038,7.56873643791736
"763",154.250166470949,7.92973270962124
"764",154.611558412973,7.82883888213261
"765",154.269312313035,7.65386354340747
"766",154.760361447289,7.83069189228976
"767",154.824064373719,7.75926390075043
"768",154.815779329339,7.5979554736001
"769",154.052933407401,7.96087993327593
"770",154.829511046488,7.53725244853122
"771",154.265203832295,7.42497670222028
"772",154.694559699972,7.64105384429492
"773",154.669104291429,8.09128117309967
"774",153.754307971944,7.942264455781
"775",154.21016410714,7.61793006822862
"776",154.775223824786,8.10148146187985
"777",154.769982694674,7.63589041064926
