"","mu","sigma"
"433",154.783908296497,7.56491527149638
"434",154.725526282916,8.55125785971146
"435",155.006862689356,8.3752126115108
"436",154.648601447946,8.02955399197781
"437",155.282882822129,6.82933112523506
"438",154.744624878152,8.02019787564448
"439",154.615897449337,7.48098230883697
"440",154.850581806875,8.06041501073305
"441",154.38979890866,7.83906921626461
"442",153.980811343701,7.42852988658833
"443",154.804751981634,7.62475704101199
"444",154.342222058908,7.38574020000332
"445",154.302541718944,7.4538193542176
"446",155.728737110752,7.86887807418479
"447",153.996872560096,7.73393282668951
"448",154.978360103844,7.96757932100147
"449",154.074444459407,7.49083461927148
"450",154.762476952837,8.05534905323948
"451",154.288964675824,7.65511840387115
"452",154.307495849143,8.07141324172343
"453",155.01527739238,8.46135586002195
"454",154.507433950747,7.12479822096731
"455",154.962732276356,8.1489328196688
"456",154.762316887339,6.65858718540157
"457",154.581588022338,7.4105644809603
"458",154.520348039816,7.45137835345501
"459",154.331785494258,7.50491906586725
"460",154.536303502686,7.01062173530488
"461",155.088922137358,7.55160977718502
"462",153.767066274587,7.5083111747478
"463",153.837392156108,7.83627484752456
"464",154.767608868998,7.77592618758954
"465",154.985846560761,7.63442097035528
"466",154.19857357388,7.6625113673485
"467",154.756980979646,8.10189604586494
"468",154.731010496729,8.07568495991431
"469",154.383413610331,7.7493612539602
"470",154.833573881544,7.68196345973417
"471",155.330931792282,7.94559777815422
"472",155.056307095165,7.93674513532353
"473",154.113290472296,6.92692002254839
"474",154.537693294088,7.49908476663693
"475",154.059178396896,7.95325267847591
"476",155.309958146832,8.061848006825
"477",154.862499797047,7.65931456468987
"478",154.113076070921,8.20177234742694
"479",154.665998495264,7.81040206266817
"480",154.749644477647,7.50985988115477
"481",154.641676478579,7.88169459020329
"482",155.3195779469,7.80361471847702
"483",154.861472948576,7.42943397931525
"484",154.707311818758,7.76364083137338
"485",155.0677114348,7.9824742223505
"486",154.011679490994,7.59107105055013
"487",154.764725125417,7.91763832079697
"488",154.287752660398,7.88670066935911
"489",154.405383356652,8.05109535347385
"490",154.99597596685,7.7804041238208
"491",154.504802199673,8.05558181965288
"492",154.607912316855,8.21032445784146
"493",154.428931695207,7.50279051682939
"494",154.792757101927,7.56347458294329
"495",153.537348803642,7.73135350853198
"496",154.260844340289,7.87658673568632
"497",154.442060934508,7.92659068271924
"498",154.607603108053,7.77720579372451
"499",154.955559409405,7.22726745964733
"500",155.248052344017,8.13122420473215
"501",154.70049818635,7.8220365875647
"502",155.388489988478,7.99987218269625
"503",154.073563001267,7.8160707325298
"504",154.440091355362,7.81692925659805
"505",154.82809550236,7.91273124436046
"506",155.348458548517,7.84097448943698
"507",154.550351388813,7.90096232152013
"508",155.182881623792,8.14737605371854
"509",154.104930222811,7.71610323241721
"510",154.871862190343,8.0121795270345
"511",154.777463930936,7.64205791195264
"512",154.735964073708,7.62453042214803
"513",154.155965009353,8.11191101956232
"514",154.673766075253,7.58356790270066
"515",155.270389823336,7.50098254369337
"516",154.906486943287,7.92031678654921
"517",154.489993581562,8.13060691493703
"518",155.183944058617,7.09845081259382
"519",155.176145333163,7.82331468893508
"520",154.294827259537,7.37583572835269
"521",153.975578073275,7.89107292018209
"522",154.493121580062,8.05592948819365
"523",155.191126558564,7.90625234424108
"524",154.823914362617,7.43015937975627
"525",154.947990568643,7.93361461517771
"526",154.692660080039,7.85229180493998
"527",154.408805260976,7.57814510077762
"528",155.416372842735,7.84047122973278
"529",154.838811146638,7.91939450208086
"530",154.182935809774,8.29590305477877
"531",155.292061893288,7.34745499532128
"532",154.616681646104,7.67267805350401
"533",154.785828760343,7.99515763907031
"534",155.051760227602,7.58648852458121
"535",155.271400342321,7.39701574078258
"536",154.595217985785,7.53932931223342
"537",154.788010907073,6.96184500682232
"538",155.567511571737,7.90648270974648
"539",154.753343411423,7.39331833573557
"540",154.808412520705,7.27357093052279
"541",155.102100850819,7.81982317982721
"542",154.390314137729,7.51759167930555
"543",153.481099436302,7.66494439288238
"544",154.715061205383,7.63378763964568
"545",154.321605035713,7.91191451729984
"546",155.444086847664,8.43735408590387
"547",154.639100220592,7.25254613272687
"548",154.971812154039,7.69395200449776
"549",154.953293124882,7.35271083797027
"550",154.783690412338,7.65982702884956
"551",153.850679189613,7.96378530954462
"552",154.843836963979,7.26214145741726
"553",155.242305653361,7.92477560921437
"554",154.807142424297,7.28476935814399
"555",154.571387592684,7.89844538583324
"556",154.150670214708,7.54057835905373
"557",154.516062788825,7.92603790720532
"558",154.157402973767,7.92336102342414
"559",154.39741099324,8.03109063430741
"560",155.019146918578,8.05155369655943
"561",155.126810975885,8.1320613510169
"562",154.986182589347,7.72143394760645
"563",154.436434013416,7.71327794911464
"564",154.747367814473,7.62656852310475
"565",154.773703575355,7.34937256353706
"566",154.663690141312,7.64999945291923
"567",155.931601187917,7.82456903192567
"568",155.050390140354,8.00220521854147
"569",155.763631189586,7.60421523151135
"570",154.370412743253,7.92840892238523
"571",154.722295761307,7.73001489560829
"572",155.224527867614,7.71115299630097
"573",154.760753185362,7.3892120534308
"574",155.341608825767,7.73480883805432
"575",154.606798837162,7.57544579181229
"576",154.621688545176,8.16463564410528
"577",153.856965238552,7.46110179107318
"578",154.476095260677,7.85097197314138
"579",154.679617175111,7.79267923057852
"580",154.25064342992,7.79639323625032
"581",154.074992447149,7.56554518463303
"582",154.503614085072,7.87871841876031
"583",153.595894406043,7.62564578983797
"584",154.052408464107,7.78348045030464
"585",154.249304300163,8.23386702113722
"586",154.460467913063,7.62248381951872
"587",154.976244840331,8.01706040934081
"588",153.986371139075,7.98815585448955
"589",154.740196396617,8.04554705919622
"590",154.800369504533,7.44640075482186
"591",154.838615552872,7.67970712866992
"592",154.292035633733,7.49372155118117
"593",155.011966620139,7.56430812040952
"594",154.433531894752,7.91767137494687
"595",154.436126050971,7.24460852255236
"596",153.855526309225,7.61109652213912
"597",154.186312147109,7.72272504012597
"598",153.93426900103,7.89680579323821
"599",154.566950393546,7.82323708600157
"600",154.23765068551,7.40882325263732
"601",154.043825338653,8.03539275725358
"602",154.896992038262,7.79757877479011
"603",154.815020496322,8.32097038755723
"604",155.027033099798,8.03777577630878
"605",154.416466795646,7.33760289659048
"606",155.408404795565,7.86235380267969
"607",154.577527428142,7.59060287495596
"608",154.141407201715,7.14696365819781
"609",155.206768548851,7.49834411690952
"610",153.622622964849,7.47998948245314
"611",154.805988313999,8.06906517781336
"612",154.597682142818,8.03080821989948
"613",153.892397842321,8.20378150549565
"614",154.499894693905,7.60612416621665
"615",155.311124170642,7.50948240527124
"616",155.183318950645,7.94674688940475
"617",155.049317298356,8.07635382229323
"618",154.961367915013,8.02326318924046
"619",154.260846096127,7.51571708800849
"620",154.84725706033,7.95954156971932
"621",154.117868804142,7.555827543708
"622",154.634490544069,8.01539946819118
"623",153.961812964803,7.65637533362569
"624",153.949796095876,7.83450112356315
"625",154.596568698007,7.71140753225414
"626",154.52432721322,7.41618882803695
"627",154.095029802834,7.89317217435763
"628",154.722657262563,7.73690609713203
"629",154.908062707924,7.48254608602495
"630",154.476390744819,7.81959598679488
"631",154.43324079,7.34137044947219
"632",154.66554781947,7.49849923228578
"633",154.258252467365,7.92233404426086
"634",154.489972206846,8.13247153930339
"635",154.905398472767,8.06808758932084
"636",154.65308423889,7.21070345993677
"637",154.571134963232,7.77220371700039
"638",154.54206597921,7.26916591712695
"639",154.813312938683,8.31870219257279
"640",155.218121572796,7.42790399590792
"641",154.334863247644,7.96633346556475
"642",154.708353664499,7.90228501295942
"643",155.016037227768,7.91899365889883
"644",154.89217494071,7.95028092586433
"645",154.73388245345,7.99428765240304
"646",154.972825510068,7.82659338627302
"647",154.67393416583,7.76408660571042
"648",154.134345335776,7.834332484716
"649",154.983953098928,7.65236904566466
"650",154.310588326088,7.51667384249881
"651",155.311764364152,8.16563920383667
"652",154.252190116413,7.17773461541115
"653",154.789116901306,7.88701268814474
"654",155.432137917843,8.00385959146454
"655",154.707334450023,7.70570467977927
"656",154.867718222894,8.10768831512758
"657",153.99340290454,7.44925702355694
"658",153.920006682412,7.98708292152679
"659",155.017848125041,7.58800628987675
"660",153.624481798727,8.27049364832014
"661",154.864584536751,7.57343224472035
"662",154.538792069296,7.66945927467388
"663",154.827074903019,7.97013576364777
"664",154.223674459255,7.92416443475213
"665",154.389978588448,7.59002445601571
"666",153.857634733678,8.01963093720413
"667",154.68586820127,8.11355745662296
"668",155.109901712713,7.50991167730594
"669",154.848252447385,7.72190628301039
"670",154.777745810882,7.59808747238499
"671",154.531369823056,7.61891965801784
"672",154.472445007827,7.9176328545289
"673",155.146866042555,7.90365606305943
"674",154.902419318897,7.65720472975801
"675",155.283397102707,7.70471552110133
"676",154.731561088256,7.51178772287561
"677",154.655191453831,8.01054114460457
"678",155.035855023382,7.51928714775884
"679",154.433510878962,7.5071672387687
"680",154.799080846112,7.81226821351343
"681",155.046474940502,8.00411960965218
"682",154.365788515447,7.50908075208973
"683",155.360211960855,8.21578424800488
"684",154.626254201046,7.72148142952835
"685",155.314281483265,7.73552182806305
"686",154.906837757086,7.35122871112158
"687",155.103692829946,7.82560713641445
"688",154.811126879401,7.69894639672073
"689",154.659943628777,7.76541659800787
"690",155.12652685417,7.83519328782892
"691",154.739974872335,7.63354745842681
"692",155.029680720898,7.43108992782791
"693",154.734869187989,7.77472587059678
"694",154.746470757848,7.30048413445618
"695",154.622509955936,7.62926357374267
"696",154.775488723862,7.35240537497517
"697",154.69161306706,7.49187963943736
"698",154.21426374512,8.00826443382268
"699",155.014631100023,7.90441158878636
"700",154.333914041325,8.01011926885184
"701",153.813575370037,7.95984056384158
"702",154.764311384953,7.89052809635124
"703",153.955434105742,7.92273507317124
"704",154.633808510601,7.58364017331058
"705",154.623858252296,7.68157223966984
"706",154.211357880436,7.64781911758138
"707",154.806183892696,8.07395121485179
"708",155.16432693956,7.11691062633108
"709",153.568878199866,7.60784793824214
"710",155.124009310252,7.64367468346725
"711",154.667442652915,8.14537065743414
"712",155.019404031353,7.65119038155173
"713",154.332004577077,7.53625436557501
"714",154.178206052864,8.0109270332766
"715",153.808966349485,7.56678693163444
"716",154.476778618763,7.4570466603395
"717",154.391234850457,8.01207121395075
"718",154.95646716223,7.82819704742731
"719",154.017540101834,7.8295152911098
"720",154.841127407754,8.08845060753374
"721",154.770880199224,7.65811166012426
"722",154.35185902698,7.77967821203396
"723",154.146495261477,7.6024389831072
"724",153.999946877373,7.03013087103188
"725",153.995497783867,7.69345771338518
"726",154.188005034688,7.45405482361555
"727",154.01806347704,7.80929475779585
"728",154.982624908597,7.72976904926225
"729",154.215966139761,7.7399952591493
"730",154.941033586488,7.85211591046209
"731",155.236230381573,7.67314410657969
"732",153.833293972266,7.63167625662973
"733",154.799498828879,7.87769989143148
"734",154.904221821959,7.31522773083403
"735",154.849421048524,7.87302017139748
"736",153.748177759957,7.28091647371465
"737",155.037929686343,7.59703009707385
"738",154.176675764197,7.68921364951173
"739",155.071307764471,7.5006882109334
"740",154.592462776034,7.30511836984874
"741",154.796962424937,7.6052109207673
"742",154.280043466343,8.05916181473401
"743",154.74934447824,7.71708064424241
"744",154.724541230982,7.45147262755618
"745",154.805049127839,7.91909303939735
"746",154.638682149954,7.76559326659096
"747",154.201727614944,7.80342537452353
"748",154.10683341459,7.85435958652157
"749",154.60021284185,7.57814954081548
"750",153.904763081856,7.21869154043106
"751",154.636861270865,7.1652464541572
"752",154.590016445227,8.10467357817625
"753",154.792227838677,7.71736478258456
"754",154.536473907653,7.81668212600653
"755",154.758957599582,7.69390001965257
"756",154.230011111014,7.33925348409369
"757",154.435413830416,7.82678220088995
"758",154.490626851221,7.48133795474134
"759",153.939198758065,7.7433233923737
"760",155.223591772007,7.49825890898313
"761",154.200607426954,8.00726838692292
"762",154.374023189402,7.91893028062901
"763",154.512187746011,8.39522268242721
"764",154.157505721345,7.82536856119607
"765",154.401767436433,6.9745478660699
"766",154.680986687982,7.81501250533767
"767",154.312804948733,7.59439585743946
"768",154.487102334804,8.24648692648947
"769",153.951081006802,7.82298975630341
"770",154.23340761542,8.12023172855874
"771",154.463117550971,7.43861494130026
"772",155.042396725256,8.01260444374857
"773",154.546131708864,7.98896967507221
"774",155.020980118517,7.23163394640879
"775",154.271953945807,7.49856650615207
"776",154.838785786889,7.88071153995709
"777",154.639831213243,8.14122591750191
